,id,image,ing,prediction
8023,ea586ac204,009785f813.jpg,"DOLE Pineapple Slices,garlic powder,ground thyme,ground nutmeg,ground allspice,kosher salt,ground cinnamon,boneless skinless chicken breast halves,olive oil,red onion,finely chopped,chopped red bell pepper,Jasmine rice,chicken broth,chopped basil,Salt ground pepper",<start> cream cheese softened butter softened eggs vanilla extract <end>
8024,ea5b12b909,0d981e6977.jpg,"butter,softened,brown sugar,packed,vanilla extract,water,flour,mini semisweet chocolate chips,chopped walnuts,if desired",<start> butter softened eggs vanilla extract salt chocolate chips <end>
8025,ea604e04ec,0d26f9b403.jpg,"olive oil,onion,sliced,cloves garlic,minced crushed,red bell pepper,seeded thinly sliced,bunch kale,destemmed chopped,Worcestershire sauce,balsamic vinegar,smoked paprika,Kosher sea salt,taste,Fresh cracked black pepper,",<start> onion finely chopped cloves garlic minced finely chopped red wine vinegar lemon juice <end>
8026,ea6a179028,01b89bd058.jpg,"bulk pork sausage,hash brown potatoes,thawed,milk,as needed,refrigerated buttermilk biscuit dough as Pillsbury,shredded Mexican cheese blend,eggs",<start> butter onion chopped garlic cloves minced chopped parsley chopped thyme chopped parsley chopped parsley chopped parsley chopped parsley salt pepper <end>
8027,ea8238739c,00af227737.jpg,"water,sugar,cinnamon stick,orange,cloves,bottle red wine",<start> unsweetened cocoa powder salt egg whites <end>
8028,ea90200af2,0bb6ab72d5.jpg,"beef ribs,remove meat,save bones make broth,ground red chili pepper,cumin,salt,coconut oil,onion,thin,tomato paste,Thermomix Tomato Paste No Added Sugar,garlic cloves,peeled smashed,salsa,Salsa Roja Asada best,chicken stock,fish sauce,cilantro,minced",<start> pounds beef sirloin steak sauce garlic cloves crushed red pepper flakes salt black pepper <end>
8029,ea9b2c0c23,01b1deea93.jpg,"warm water,sugar,active dry yeast,tsp salt,vegetable oil,each eggs,bread flour",<start> active dry yeast warm milk salt bread <end>
8030,ea9e6ea3a3,0ac1292dea.jpg,"NILLA Wafers,crushed,butter margarine,melted,packages PHILADELPHIA Cream Cheese,softened,divided,sugar,divided,vanilla,divided,eggs,tub COOL WHIP Whipped Topping,thawed",<start> salt butter softened eggs vanilla extract <end>
8031,ea9ec960ca,0039fcb240.jpg,"brownie mix,egg,cold water,individually wrapped caramels,unwrapped,evaporated milk,packages cream cheese,softened,sugar,vanilla extract,eggs,chocolate fudge topping",<start> packages cream cheese softened butter softened vanilla extract <end>
8032,ea9fb7f5b3,00b3ae23fd.jpg,"butter,softened,sugar,vanilla,flour,Kraft Caramels,milk,sweetened flaked coconut,toasted,Chocolate",<start> butter softened eggs vanilla extract salt chocolate chips <end>
8033,eaa8d8618f,011172b40d.jpg,"potatoes,peeled,salt,quart oil deep frying",<start> salt butter softened eggs vanilla extract <end>
8034,eaa937b594,0096de90c1.jpg,"green curry paste red curry paste,coconut milk works,basil,bamboo shoot,drained,fish sauce,brown sugar,chicken broth chicken stock,chicken breast,inch strips,broccoli florets",<start> <unk> broccoli florets garlic cloves minced garlic salt pepper <end>
8035,eab2c3e0c7,05d1d6b8b7.jpg,"extra firm tofu hard tofu,NOT,arrowroot,nutritional yeast flakes,powdered agar,vegan chicken bouillon powder too,sage,thyme,onion powder,garlic powder,salt taste,will depend on bouillon,dash black pepper,oil,chopped mushroom,chopped celery,onion,chopped,garlic cloves,crushed,Braggs Aminos soy sauce,sage,thyme,marjoram,celery seed,salt,dash pepper,breadcrumbs Bread,Dairy,olive oil,Braggs Aminos soy sauce,miso mellow not too,orange juice,mustard powder",<start> salt shortening eggs milk <end>
8036,eab5865f02,008cab02c1.jpg,"turkey tenderloins turkey breast,Cooked Cubed,mayonnaise,sour cream,mango,Cubes,red onion,Cubed,red pepper,Cubed,pineapple,Sliced,banana,Cubed,lime,Juice,minced garlic,cilantro,brown sugar,salt,pepper,salt,cayenne pepper adjust,orange juice,chopped macadamia nuts",<start> cucumbers peeled cucumber cucumber cucumber sliced salt pepper <end>
8037,eab8822d83,09b9563131.jpg,"water,sugar,Minit Tapioca,ground cinnamon,ground nutmeg,thinly peeled Granny Smith apples,Cracker Barrel Shredded Old Cheddar Cheese,divided,flour,sugar,Magic Baking Powder,salt,cold butter,milk",<start> pound lean beef king thru onion chopped king thru kraft shredded cheddar cheese <end>
8038,eac22aa134,0cebb3e99f.jpg,"eggs,tomatoe,jalapeno,chopped onions",<start> butter onion chopped garlic cloves minced chicken broth chicken broth chicken broth dry wine chicken broth salt pepper <end>
8039,eacdf18d5f,0a4327ffee.jpg,"Icing Sugar,Graham Crumbs,Melted Margarine Butter,Peanut Butter,ounces,weight Chocolate Chips",<start> graham cracker crumbs butter melted packages cream cheese softened vanilla <end>
8040,ead6a3e641,0b59bc1dec.jpg,"olive oil,butter,pounds ground chicken breast,carrot,peeled finely chopped,onion,chopped,stalks celery,finely chopped,cloves garlic,chopped,chili powder,ground cumin,ground paprika,salt pepper taste,hot buffalo wing sauce as REDHOT Buffalo Wing,taste,cans tomato sauce,crushed tomatoes,kidney cannellini beans,drained,red kidney beans,drained",<start> beef onion chopped garlic cloves minced chili powder cumin salt black pepper <end>
8041,eae81a5f88,06c5dea21f.jpg,"pound linguine pasta,olive oil,cloves garlic,minced,shrimp,peeled deveined,fire roasted tomatoes,chopped basil,salt pepper taste,crumbled feta cheese",<start> red bell pepper chopped red bell pepper chopped red onion chopped garlic cloves minced red wine vinegar salt black pepper <end>
8042,eae932b201,008948ebec.jpg,"cauliflower,salt water,oil,cheese,grated,salt",<start> potatoes peeled cubed butter salt pepper <end>
8043,eae960cd88,0fafb05fa2.jpg,"cream chicken soup,sour cream,mexican blend shredded cheese,chili powder,onion,hash brown potatoes,unsalted butter,",<start> potatoes peeled cubed butter salt pepper <end>
8044,eaeade5ac8,011a5c61a3.jpg,"onion,diced,garlic cloves,crushed,mushrooms,thinly sliced,chicken cube,undiluted,wine,heavy cream,olive oil,fry",<start> skinless boneless chicken breast halves salt black pepper taste vegetable oil <end>
8045,eaf3641b11,028462c37f.jpg,"Dried Cherries,Chopped,Water,Chocolate Morsels,ounces,weight Vanilla Bark Coating Squares,Chopped Green Pistachios",<start> slices bacon cooked crumbled feta cheese crumbled feta cheese shredded mozzarella cheese shredded <end>
8046,eaf37b2f02,0a89feb2f7.jpg,"bag Birds Eye Recipe Ready Grilling Blend,pound boneless,skinless chicken breast halves,pieces,olive oil,balsamic red wine vinegar,salt,black pepper,shredded Parmesan cheese",<start> chicken breasts salt pepper garlic powder onion powder <end>
8047,eaf3be6460,005c9a6e0c.jpg,"loaf French bread,diagonally in inch slices,eggs,milk,cream,vanilla extract,ground cinnamon,butter,brown sugar,light corn syrup",<start> salt butter softened eggs vanilla extract <end>
8048,eb0875473d,0411c3e71d.jpg,"slices bacon,baking potatoes,wedges,slices processed cheese food,salt pepper",<start> butter softened brown vanilla extract salt butter <end>
8049,eb0f98b7e0,0013d769a8.jpg,"pound Penne Noodles Also Use Macaroni,Plus Kosher Salt,Divided,Unsalted Butter Grease Baking,Flour,Ground Black Pepper,Garlic Powder,Heavy Cream,Milk,Sharp Cheddar Cheese,Grated Divided,Jack Cheese,Grated Divided",<start> eggs milk butter melted <end>
8050,eb18897869,00346ecc7a.jpg,"trout,rainbow trout cleaned with head on,olive oil,lemon,wedges,garlic,minced,rosemary,lightly chopped,sage leaves,salt pepper",<start> slices bacon bacon onion chopped garlic cloves minced salt pepper <end>
8051,eb1d888ad9,04877be801.jpg,"eggs,inch Velveeta cheese,cavendish all purpose Greek seasoning,fresh parsley cilantro",<start> boneless skinless chicken breasts salt freshly black pepper grated parmesan cheese <end>
8052,eb317ebf04,00671d90ea.jpg,"boneless skinless chicken breasts,Fontina cheese,grated,spinach,chopped,tomato,chopped,slices prosciutto,dry wine,shallot,finely chopped,garlic clove,minced,fresh basil chiffonade,olive oil",<start> boneless skinless chicken breasts grated parmesan cheese grated parmesan cheese <end>
8053,eb3634175d,006256ce08.jpg,"sweet potatoes after,sugar,tsp vanilla extract oil,lemon juice,tsp lemon zest,tsp ground cinnamon,dashes ground cloves,tsp ground nutmeg,eggs,unbaked pie crust make your own with ingredients,flour,butter,ice water,pinch salt needed if using salted,tsp sugar",<start> butter softened brown packed eggs vanilla extract salt butter melted cooled <end>
8054,eb3846ac10,0d2176131f.jpg,"lamb fillets,oil,ground cumin,ground coriander,dried mint,turmeric,spinach leaves,shredded,plain yogurt,cornflour,water,sultana",<start> boneless skinless chicken breast halves salt black pepper taste butter garlic cloves minced chicken broth chopped parsley <end>
8055,eb4894c5db,0ebe082a11.jpg,",vegetable oil,chopped Vidalia other sweet onion,garlic cloves,minced,peach nectar,brown sugar,cider vinegar,bourbon,ketchup,Worcestershire sauce,crushed red pepper,lime juice,,brown sugar,garlic powder,ground cumin,salt,ground coriander,paprika,dry mustard,freshly ground black pepper,flank steaks,trimmed,Cooking spray",<start> butter margarine softened vanilla extract salt <end>
8056,eb4b3d08a2,0ae458f120.jpg,"TACO BELL HOME ORIGINALS Taco Seasoning Mix,pound boneless skinless chicken thighs,pieces,KRAFT Light Zesty Italian Dressing,black beans,rinsed,corn,green onions,chopped,TACO BELL HOME ORIGINALS Thick Chunky Salsa,KRAFT Mexican Style Milk Finely Shredded Four Cheese,hot cooked brown rice",<start> elbow macaroni butter milk shredded cheddar cheese <end>
8058,eb60a17a64,09a2edc5b0.jpg,"pint Buttermilk,Vegetable Oil,Sugar,Red Food Dye,Cocoa Powder,Dry Active Yeast,Flour,Baking Soda,Baking Powder,Salt,Butter,Melted,Sugar,Cocoa Powder,Cream Cheese,Room Temperature,Powdered Sugar,Milk,Vanilla Extract,Salt",<start> chocolate cookie crumbs butter melted philadelphia brick cream cheese softened vanilla extract <end>
8059,eb6c1b8ac7,0a0c4f503d.jpg,"rotini noodles,spaghetti sauce,ground beef,ricotta cheese,mozzarella shredded,olives,packages pepperoni slices",<start> active dry yeast warm degrees degrees salt <end>
8060,eb6d624f45,00b403a7f2.jpg,"flour,baking powder,unsalted butter,sugar,eggs,vanilla extract,milk,sweetened condensed milk,fluid evaporated milk,heavy whipping cream,sugar,vanilla extract",<start> cream cheese softened eggs vanilla extract <end>
8061,eb726e75b8,0d60b4016d.jpg,"Rolled Oats,Strawberries,Cleaned,Stemmed Quartered,Milk,Dairy Milk Choice,Maple Syrup,Vanilla Extract,A Few Ice Cubes",<start> banana strawberries hulled sliced milk blueberries <end>
8062,eb79a4a20a,00d05cdee3.jpg,"toasted sesame seeds,salted roasted sunflower seeds,flaky sea salt,nigella seeds poppy seeds,dried onion flakes,dried garlic flakes,caraway seeds,pound snap peas,trimmed,toasted sesame oil,Kosher salt,Pepper,unsalted butter,melted,mascarpone,Snipped chives salmon roe,",<start> pound asparagus trimmed extra virgin olive oil kosher salt freshly grated parmesan cheese <end>
8063,eb79aefb46,0039aae989.jpg,"egg yolks,sugar,milk,heavy cream,vanilla extract,pound mascarpone cheese,strong brewed coffee,room temperature,rum,packages ladyfinger cookies,unsweetened cocoa powder",<start> butter softened vanilla extract eggs vanilla extract salt chocolate chips chocolate chips <end>
8064,eb7b02d666,0fad778eb1.jpg,"Chicken thighs legs,adobo,olive oil,envelope sazAn,sofrito,Olives with pimento,tsp cumin,bay leaf,tsp Italian seasoning,tomatoe sauce,chicken broth,potatoe,carrots,ear corn on cob equally sized",<start> boneless skinless chicken breast halves pieces onion diced garlic cloves minced beef stock salt pepper <end>
8065,eb864d8e1c,07fcc162d7.jpg,"olive oil,swiss brown mushrooms,think buttons would work well,plain flour,baking powder,pinch salt,buttermilk,eggs,chopped chives",<start> butter softened brown eggs vanilla extract salt chocolate chips <end>
8066,eb91e5a7d5,0e99c66ca4.jpg,"cream cheese softened,butter softened,powdered sugar more,arrive at desired consistency,vanilla extract,strawberries pureed",<start> unsweetened cocoa powder milk butter softened vanilla extract <end>
8067,eba8e38ecd,007b07db31.jpg,"Potatoes,Self Raising Flour,Salt,Pepper,Water,gallons Vegetable Oil",<start> salt butter softened eggs vanilla extract <end>
8068,ebb46c1c7e,07bf644045.jpg,"crabmeat,picked over,lemon juice,extra virgin olive oil,Italian parsley,minced,mixed baby greens,extra virgin olive oil",<start> brussels sprouts trimmed thinly sliced extra virgin olive oil kosher salt freshly black pepper <end>
8069,ebb839ed18,046c140d97.jpg,"vegetable oil,onion,diced,uncooked rice,ground cumin,chili powder,diced tomatoes,salt,water",<start> onion chopped cloves garlic minced green bell pepper chopped tomato paste dried oregano salt black pepper <end>
8070,ebc1f87f3e,0fdc66fbd3.jpg,"boneless skinless chicken breast,cubed smaller,cans great northern beans,rinsed,onion,diced,corn,red bell pepper,diced yellow bell,garlic cloves,minced,jalapeno peppers,seeded diced forget wear rubber,beer,chicken broth,ground cumin,ground coriander,pepper not,olive oil,lime,juice of,sour cream,monterey jack cheese,shredded,cilantro,chopped",<start> butter onion chopped green bell pepper chopped chopped onion chopped green bell pepper chopped garlic cloves minced jalapeno pepper chopped cilantro chopped cilantro chopped cilantro chopped cilantro chopped cilantro lime juice salt pepper <end>
8071,ebc5014abd,03d894d407.jpg,"beef round steak,flour,dry mustard,salt,dried thyme leaves,black pepper,butter,vegetable oil,stewed tomatoes,onion,sliced,diced celery,carrots,pared,diced,brown sugar,sour cream",<start> onion chopped cloves garlic minced chicken broth chicken broth chicken broth tomatoes chopped parsley chopped parsley chopped parsley <end>
8072,ebc63fb73a,07a0233092.jpg,"butter margarine,potatoes,scrubbed inch cubes,soy sauce",<start> butter margarine softened brown vanilla extract <end>
8073,ebcc20d837,091ceba476.jpg,"pounds strawberries,sliced,sugar,One bottle chilled Prosecco,pints vanilla ice cream",<start> strawberries hulled sliced blueberries <end>
8074,ebce3f9996,0057851776.jpg,"flour,yellow cornmeal,sugar,salt,baking powder,egg,milk,vegetable oil",<start> eggs milk salt butter <end>
8075,ebd4d59a90,00dcab8a85.jpg,"pecans,toasted,plus garnish,wheat flour,flour,sugar,baking powder,salt,ground flax seeds,eggs,unsalted butter,melted,plus pan,milk,buttermilk,pure vanilla extract,ripe bananas,inch thick rounds some",<start> active dry yeast warm active dry yeast salt <end>
8076,ebf078b07c,004b10c98f.jpg,",water,bread flour,sugar,salt,vegetable oil,instant yeast,quarts water,honey,,poppy seeds,sesame seeds,dried onion flakes,coarse salt",<start> active dry yeast warm milk salt <end>
8077,ebf8369b83,0f1e73a618.jpg,"stalks celery,peanut butter",<start> chicken breasts boneless skinless chicken breast halves salt black pepper taste garlic cloves crushed red pepper flakes <end>
8078,ec04f9c2b8,049a6e40f8.jpg,"macaroni,Velveeta cheese,cream cheese,parmesan cheese,beaten egg,,butter,flour,Worcestershire sauce,dry mustard,salt,pepper",<start> boneless skinless chicken breast halves salt pepper <end>
8079,ec06239bdc,076ecbe34d.jpg,"cans Tomatoes,Condensed Tomato Soup,Tomato Paste,Chicken Broth,Shallots,Finely Diced,sticks Unsalted Butter,pint Heavy Cream,pinch Basil,Taste,pinch Oregano,taste,pinch Rosemary,Taste,Ground Black Pepper Taste,Salt Taste,Cayenne Pepper",<start> butter softened brown vanilla extract <end>
